ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,ask_px_00,bid_sz_00,ask_sz_00,bid_ct_00,ask_ct_00,bid_px_01,ask_px_01,bid_sz_01,ask_sz_01,bid_ct_01,ask_ct_01,bid_px_02,ask_px_02,bid_sz_02,ask_sz_02,bid_ct_02,ask_ct_02,bid_px_03,ask_px_03,bid_sz_03,ask_sz_03,bid_ct_03,ask_ct_03,bid_px_04,ask_px_04,bid_sz_04,ask_sz_04,bid_ct_04,ask_ct_04,bid_px_05,ask_px_05,bid_sz_05,ask_sz_05,bid_ct_05,ask_ct_05,bid_px_06,ask_px_06,bid_sz_06,ask_sz_06,bid_ct_06,ask_ct_06,bid_px_07,ask_px_07,bid_sz_07,ask_sz_07,bid_ct_07,ask_ct_07,bid_px_08,ask_px_08,bid_sz_08,ask_sz_08,bid_ct_08,ask_ct_08,bid_px_09,ask_px_09,bid_sz_09,ask_sz_09,bid_ct_09,ask_ct_09,symbol
2025-01-03T10:36:10.125288475Z,2025-01-03T10:36:10.125122400Z,10,2,16727,A,B,0,314.970000000,8,130,166075,5056281,314.970000000,315.500000000,8,8,1,1,314.960000000,315.510000000,8,25,1,1,314.860000000,315.750000000,25,61,1,1,314.420000000,320.000000000,61,5,1,1,313.500000000,320.210000000,1,1,1,1,313.000000000,321.950000000,15,2,1,1,310.000000000,344.200000000,1,100,1,1,300.000000000,345.620000000,3,100,1,1,290.000000000,,2,0,1,0,286.660000000,,100,0,1,0,V
2025-01-03T10:36:10.125308212Z,2025-01-03T10:36:10.125142428Z,10,2,16727,C,B,1,314.960000000,8,130,165784,5056282,314.970000000,315.500000000,8,8,1,1,314.860000000,315.510000000,25,25,1,1,314.420000000,315.750000000,61,61,1,1,313.500000000,320.000000000,1,5,1,1,313.000000000,320.210000000,15,1,1,1,310.000000000,321.950000000,1,2,1,1,300.000000000,344.200000000,3,100,1,1,290.000000000,345.620000000,2,100,1,1,286.660000000,,100,0,1,0,285.250000000,,100,0,1,0,V
2025-01-03T10:36:10.126615802Z,2025-01-03T10:36:10.126450167Z,10,2,17709,C,B,1,107.550000000,16,130,165635,5056293,107.600000000,107.840000000,50,400,1,2,107.520000000,107.850000000,100,15,1,1,107.050000000,107.870000000,247,242,1,1,107.000000000,107.880000000,1,100,1,1,106.240000000,107.950000000,28,10,1,1,106.000000000,108.000000000,15,50,2,1,105.870000000,108.300000000,141,50,1,1,103.180000000,108.550000000,16,50,1,1,103.000000000,108.800000000,3,50,1,1,102.000000000,108.880000000,2,28,1,1,XOM
2025-01-03T10:36:10.126679452Z,2025-01-03T10:36:10.126513133Z,10,2,17709,A,B,1,107.560000000,15,130,166319,5056294,107.600000000,107.840000000,50,400,1,2,107.560000000,107.850000000,15,15,1,1,107.520000000,107.870000000,100,242,1,1,107.050000000,107.880000000,247,100,1,1,107.000000000,107.950000000,1,10,1,1,106.240000000,108.000000000,28,50,1,1,106.000000000,108.300000000,15,50,2,1,105.870000000,108.550000000,141,50,1,1,103.180000000,108.800000000,16,50,1,1,103.000000000,108.880000000,3,28,1,1,XOM
2025-01-03T10:36:10.128405717Z,2025-01-03T10:36:10.128239964Z,10,2,38,C,B,1,243.470000000,28,130,165753,5056309,243.500000000,243.660000000,6,100,1,1,243.190000000,243.730000000,2,400,1,1,243.020000000,243.780000000,79,28,1,1,243.000000000,244.000000000,1243,1,9,1,242.990000000,244.140000000,1,79,1,1,242.800000000,244.200000000,30,1000,1,1,242.750000000,244.400000000,30,50,1,1,242.590000000,244.420000000,5,10,1,1,242.280000000,245.000000000,100,79,1,2,242.170000000,245.190000000,100,83,1,1,AAPL
2025-01-03T10:36:10.128448478Z,2025-01-03T10:36:10.128282101Z,10,2,38,A,A,1,243.720000000,400,130,166377,5056310,243.500000000,243.660000000,6,100,1,1,243.190000000,243.720000000,2,400,1,1,243.020000000,243.780000000,79,28,1,1,243.000000000,244.000000000,1243,1,9,1,242.990000000,244.140000000,1,79,1,1,242.800000000,244.200000000,30,1000,1,1,242.750000000,244.400000000,30,50,1,1,242.590000000,244.420000000,5,10,1,1,242.280000000,245.000000000,100,79,1,2,242.170000000,245.190000000,100,83,1,1,AAPL
2025-01-03T10:36:10.128528173Z,2025-01-03T10:36:10.128361724Z,10,2,38,A,B,1,243.480000000,27,130,166449,5056312,243.500000000,243.660000000,6,100,1,1,243.480000000,243.720000000,27,400,1,1,243.190000000,243.780000000,2,28,1,1,243.020000000,244.000000000,79,1,1,1,243.000000000,244.140000000,1243,79,9,1,242.990000000,244.200000000,1,1000,1,1,242.800000000,244.400000000,30,50,1,1,242.750000000,244.420000000,30,10,1,1,242.590000000,245.000000000,5,79,1,2,242.280000000,245.190000000,100,83,1,1,AAPL
2025-01-03T10:36:10.135824535Z,2025-01-03T10:36:10.135658591Z,10,2,10888,C,B,1,420.610000000,200,130,165944,5056330,420.740000000,421.120000000,8,200,1,1,420.580000000,421.160000000,10,15,1,1,420.540000000,421.460000000,14,39,1,1,420.520000000,421.490000000,1,6,1,1,420.400000000,421.570000000,858,40,1,1,420.380000000,421.600000000,100,510,1,2,420.100000000,421.700000000,100,359,1,1,420.000000000,421.800000000,834,7,8,1,419.730000000,422.100000000,3,7,1,1,419.650000000,422.500000000,39,200,1,1,MSFT
2025-01-03T10:36:10.135838100Z,2025-01-03T10:36:10.135671844Z,10,2,10888,A,B,4,420.510000000,200,130,166256,5056331,420.740000000,421.120000000,8,200,1,1,420.580000000,421.160000000,10,15,1,1,420.540000000,421.460000000,14,39,1,1,420.520000000,421.490000000,1,6,1,1,420.510000000,421.570000000,200,40,1,1,420.400000000,421.600000000,858,510,1,2,420.380000000,421.700000000,100,359,1,1,420.100000000,421.800000000,100,7,1,1,420.000000000,422.100000000,834,7,8,1,419.730000000,422.500000000,3,200,1,1,MSFT
2025-01-03T10:36:10.144448524Z,2025-01-03T10:36:10.144282562Z,10,2,9155,C,B,1,241.630000000,8,130,165962,5056363,241.670000000,241.900000000,2,10,1,1,241.120000000,242.070000000,81,62,1,1,241.000000000,242.440000000,100,8,1,1,240.000000000,242.850000000,10,300,1,2,238.000000000,242.900000000,30,100,1,1,236.000000000,243.000000000,6,92,1,2,235.500000000,243.310000000,5,10,1,1,235.000000000,243.700000000,5,100,1,1,232.880000000,246.810000000,1,100,1,1,231.110000000,262.740000000,3,100,1,1,JPM
2025-01-03T10:36:10.144509239Z,2025-01-03T10:36:10.144341896Z,10,2,9155,A,B,1,241.640000000,8,130,167343,5056364,241.670000000,241.900000000,2,10,1,1,241.640000000,242.070000000,8,62,1,1,241.120000000,242.440000000,81,8,1,1,241.000000000,242.850000000,100,300,1,2,240.000000000,242.900000000,10,100,1,1,238.000000000,243.000000000,30,92,1,2,236.000000000,243.310000000,6,10,1,1,235.500000000,243.700000000,5,100,1,1,235.000000000,246.810000000,5,100,1,1,232.880000000,262.740000000,1,100,1,1,JPM
2025-01-03T10:36:10.166873033Z,2025-01-03T10:36:10.166706501Z,10,2,38,C,B,1,243.480000000,27,130,166532,5056404,243.500000000,243.660000000,6,100,1,1,243.190000000,243.720000000,2,400,1,1,243.020000000,243.780000000,79,28,1,1,243.000000000,244.000000000,1243,1,9,1,242.990000000,244.140000000,1,79,1,1,242.800000000,244.200000000,30,1000,1,1,242.750000000,244.400000000,30,50,1,1,242.590000000,244.420000000,5,10,1,1,242.280000000,245.000000000,100,79,1,2,242.170000000,245.190000000,100,83,1,1,AAPL
2025-01-03T10:36:10.166906494Z,2025-01-03T10:36:10.166740616Z,10,2,38,C,A,2,243.780000000,28,130,165878,5056405,243.500000000,243.660000000,6,100,1,1,243.190000000,243.720000000,2,400,1,1,243.020000000,244.000000000,79,1,1,1,243.000000000,244.140000000,1243,79,9,1,242.990000000,244.200000000,1,1000,1,1,242.800000000,244.400000000,30,50,1,1,242.750000000,244.420000000,30,10,1,1,242.590000000,245.000000000,5,79,1,2,242.280000000,245.190000000,100,83,1,1,242.170000000,245.540000000,100,10,1,1,AAPL
2025-01-03T10:36:10.166966384Z,2025-01-03T10:36:10.166799929Z,10,2,38,A,A,2,243.750000000,30,130,166455,5056406,243.500000000,243.660000000,6,100,1,1,243.190000000,243.720000000,2,400,1,1,243.020000000,243.750000000,79,30,1,1,243.000000000,244.000000000,1243,1,9,1,242.990000000,244.140000000,1,79,1,1,242.800000000,244.200000000,30,1000,1,1,242.750000000,244.400000000,30,50,1,1,242.590000000,244.420000000,5,10,1,1,242.280000000,245.000000000,100,79,1,2,242.170000000,245.190000000,100,83,1,1,AAPL
2025-01-03T10:36:10.182782697Z,2025-01-03T10:36:10.182616306Z,10,2,10888,A,A,0,421.110000000,14,130,166391,5056420,420.740000000,421.110000000,8,14,1,1,420.580000000,421.120000000,10,200,1,1,420.540000000,421.160000000,14,15,1,1,420.520000000,421.460000000,1,39,1,1,420.510000000,421.490000000,200,6,1,1,420.400000000,421.570000000,858,40,1,1,420.380000000,421.600000000,100,510,1,2,420.100000000,421.700000000,100,359,1,1,420.000000000,421.800000000,834,7,8,1,419.730000000,422.100000000,3,7,1,1,MSFT
2025-01-03T10:36:10.183127312Z,2025-01-03T10:36:10.182960422Z,10,2,11667,A,A,3,139.320000000,400,130,166890,5056421,139.230000000,139.270000000,200,59,2,1,139.200000000,139.290000000,97,167,1,2,139.180000000,139.300000000,100,4,1,1,139.170000000,139.320000000,400,700,1,3,139.160000000,139.340000000,2,50,1,1,139.150000000,139.360000000,19412,4,2,2,139.130000000,139.370000000,2100,75,1,1,139.120000000,139.380000000,30,100,1,1,139.110000000,139.400000000,1,510,1,2,139.100000000,139.440000000,510,440,2,1,NVDA
2025-01-03T10:36:10.185521038Z,2025-01-03T10:36:10.185353627Z,10,2,38,A,A,1,243.670000000,200,130,167411,5056422,243.500000000,243.660000000,6,100,1,1,243.190000000,243.670000000,2,200,1,1,243.020000000,243.750000000,79,30,1,1,243.000000000,244.000000000,1243,1,9,1,242.990000000,244.140000000,1,79,1,1,242.800000000,244.200000000,30,1000,1,1,242.750000000,244.400000000,30,50,1,1,242.590000000,244.420000000,5,10,1,1,242.280000000,245.000000000,100,79,1,2,242.170000000,245.190000000,100,83,1,1,AAPL
2025-01-03T10:36:10.192422473Z,2025-01-03T10:36:10.192256134Z,10,2,10888,A,A,0,421.110000000,200,130,166339,5056427,420.740000000,421.110000000,8,214,1,2,420.580000000,421.160000000,10,15,1,1,420.540000000,421.460000000,14,39,1,1,420.520000000,421.490000000,1,6,1,1,420.510000000,421.570000000,200,40,1,1,420.400000000,421.600000000,858,510,1,2,420.380000000,421.700000000,100,359,1,1,420.100000000,421.800000000,100,7,1,1,420.000000000,422.100000000,834,7,8,1,419.730000000,422.500000000,3,200,1,1,MSFT
2025-01-03T10:36:10.199065409Z,2025-01-03T10:36:10.198898956Z,10,2,38,A,B,1,243.450000000,400,130,166453,5056431,243.500000000,243.660000000,6,100,1,1,243.450000000,243.670000000,400,200,1,1,243.190000000,243.750000000,2,30,1,1,243.020000000,244.000000000,79,1,1,1,243.000000000,244.140000000,1243,79,9,1,242.990000000,244.200000000,1,1000,1,1,242.800000000,244.400000000,30,50,1,1,242.750000000,244.420000000,30,10,1,1,242.590000000,245.000000000,5,79,1,2,242.280000000,245.190000000,100,83,1,1,AAPL
2025-01-03T10:36:10.202423710Z,2025-01-03T10:36:10.202256754Z,10,2,10888,A,A,0,421.060000000,200,130,166956,5056436,420.740000000,421.060000000,8,200,1,1,420.580000000,421.110000000,10,14,1,1,420.540000000,421.160000000,14,15,1,1,420.520000000,421.460000000,1,39,1,1,420.510000000,421.490000000,200,6,1,1,420.400000000,421.570000000,858,40,1,1,420.380000000,421.600000000,100,510,1,2,420.100000000,421.700000000,100,359,1,1,420.000000000,421.800000000,834,7,8,1,419.730000000,422.100000000,3,7,1,1,MSFT
2025-01-03T10:36:10.265364834Z,2025-01-03T10:36:10.265198953Z,10,2,10888,C,A,1,421.110000000,14,130,165881,5056457,420.740000000,421.060000000,8,200,1,1,420.580000000,421.160000000,10,15,1,1,420.540000000,421.460000000,14,39,1,1,420.520000000,421.490000000,1,6,1,1,420.510000000,421.570000000,200,40,1,1,420.400000000,421.600000000,858,510,1,2,420.380000000,421.700000000,100,359,1,1,420.100000000,421.800000000,100,7,1,1,420.000000000,422.100000000,834,7,8,1,419.730000000,422.500000000,3,200,1,1,MSFT
2025-01-03T10:36:10.265397281Z,2025-01-03T10:36:10.265231205Z,10,2,10888,C,A,1,421.160000000,15,130,166076,5056458,420.740000000,421.060000000,8,200,1,1,420.580000000,421.460000000,10,39,1,1,420.540000000,421.490000000,14,6,1,1,420.520000000,421.570000000,1,40,1,1,420.510000000,421.600000000,200,510,1,2,420.400000000,421.700000000,858,359,1,1,420.380000000,421.800000000,100,7,1,1,420.100000000,422.100000000,100,7,1,1,420.000000000,422.500000000,834,200,8,1,419.730000000,423.500000000,3,600,1,2,MSFT
2025-01-03T10:36:10.265460195Z,2025-01-03T10:36:10.265294066Z,10,2,10888,A,A,1,421.080000000,15,130,166129,5056459,420.740000000,421.060000000,8,200,1,1,420.580000000,421.080000000,10,15,1,1,420.540000000,421.460000000,14,39,1,1,420.520000000,421.490000000,1,6,1,1,420.510000000,421.570000000,200,40,1,1,420.400000000,421.600000000,858,510,1,2,420.380000000,421.700000000,100,359,1,1,420.100000000,421.800000000,100,7,1,1,420.000000000,422.100000000,834,7,8,1,419.730000000,422.500000000,3,200,1,1,MSFT
2025-01-03T10:36:10.600756597Z,2025-01-03T10:36:10.600590755Z,10,2,10888,C,A,0,421.060000000,200,130,165842,5056567,420.740000000,421.080000000,8,15,1,1,420.580000000,421.460000000,10,39,1,1,420.540000000,421.490000000,14,6,1,1,420.520000000,421.570000000,1,40,1,1,420.510000000,421.600000000,200,510,1,2,420.400000000,421.700000000,858,359,1,1,420.380000000,421.800000000,100,7,1,1,420.100000000,422.100000000,100,7,1,1,420.000000000,422.500000000,834,200,8,1,419.730000000,423.500000000,3,600,1,2,MSFT
2025-01-03T10:36:10.605473443Z,2025-01-03T10:36:10.605307236Z,10,2,10888,C,A,0,421.080000000,15,130,166207,5056576,420.740000000,421.460000000,8,39,1,1,420.580000000,421.490000000,10,6,1,1,420.540000000,421.570000000,14,40,1,1,420.520000000,421.600000000,1,510,1,2,420.510000000,421.700000000,200,359,1,1,420.400000000,421.800000000,858,7,1,1,420.380000000,422.100000000,100,7,1,1,420.100000000,422.500000000,100,200,1,1,420.000000000,423.500000000,834,600,8,2,419.730000000,424.000000000,3,59,1,1,MSFT
2025-01-03T10:36:10.610974866Z,2025-01-03T10:36:10.610808951Z,10,2,10888,C,B,4,420.510000000,200,130,165915,5056581,420.740000000,421.460000000,8,39,1,1,420.580000000,421.490000000,10,6,1,1,420.540000000,421.570000000,14,40,1,1,420.520000000,421.600000000,1,510,1,2,420.400000000,421.700000000,858,359,1,1,420.380000000,421.800000000,100,7,1,1,420.100000000,422.100000000,100,7,1,1,420.000000000,422.500000000,834,200,8,1,419.730000000,423.500000000,3,600,1,2,419.650000000,424.000000000,39,59,1,1,MSFT
2025-01-03T10:36:10.663500905Z,2025-01-03T10:36:10.663334564Z,10,2,10888,C,B,2,420.540000000,14,130,166341,5056599,420.740000000,421.460000000,8,39,1,1,420.580000000,421.490000000,10,6,1,1,420.520000000,421.570000000,1,40,1,1,420.400000000,421.600000000,858,510,1,2,420.380000000,421.700000000,100,359,1,1,420.100000000,421.800000000,100,7,1,1,420.000000000,422.100000000,834,7,8,1,419.730000000,422.500000000,3,200,1,1,419.650000000,423.500000000,39,600,1,2,418.650000000,424.000000000,1,59,1,1,MSFT
2025-01-03T10:36:10.663558799Z,2025-01-03T10:36:10.663392421Z,10,2,10888,A,B,2,420.570000000,14,130,166378,5056600,420.740000000,421.460000000,8,39,1,1,420.580000000,421.490000000,10,6,1,1,420.570000000,421.570000000,14,40,1,1,420.520000000,421.600000000,1,510,1,2,420.400000000,421.700000000,858,359,1,1,420.380000000,421.800000000,100,7,1,1,420.100000000,422.100000000,100,7,1,1,420.000000000,422.500000000,834,200,8,1,419.730000000,423.500000000,3,600,1,2,419.650000000,424.000000000,39,59,1,1,MSFT
2025-01-03T10:36:10.673485745Z,2025-01-03T10:36:10.673319585Z,10,2,10888,A,A,0,421.130000000,200,130,166160,5056604,420.740000000,421.130000000,8,200,1,1,420.580000000,421.460000000,10,39,1,1,420.570000000,421.490000000,14,6,1,1,420.520000000,421.570000000,1,40,1,1,420.400000000,421.600000000,858,510,1,2,420.380000000,421.700000000,100,359,1,1,420.100000000,421.800000000,100,7,1,1,420.000000000,422.100000000,834,7,8,1,419.730000000,422.500000000,3,200,1,1,419.650000000,423.500000000,39,600,1,2,MSFT
2025-01-03T10:36:10.675805938Z,2025-01-03T10:36:10.675638139Z,10,2,11667,T,B,0,139.270000000,50,130,167799,5056605,139.230000000,139.270000000,200,59,2,1,139.200000000,139.290000000,97,167,1,2,139.180000000,139.300000000,100,4,1,1,139.170000000,139.320000000,400,700,1,3,139.160000000,139.340000000,2,50,1,1,139.150000000,139.360000000,19412,4,2,2,139.130000000,139.370000000,2100,75,1,1,139.120000000,139.380000000,30,100,1,1,139.110000000,139.400000000,1,510,1,2,139.100000000,139.440000000,510,440,2,1,NVDA
2025-01-03T10:36:10.675805938Z,2025-01-03T10:36:10.675638139Z,10,2,11667,C,A,0,139.270000000,50,130,167799,5056605,139.230000000,139.270000000,200,9,2,1,139.200000000,139.290000000,97,167,1,2,139.180000000,139.300000000,100,4,1,1,139.170000000,139.320000000,400,700,1,3,139.160000000,139.340000000,2,50,1,1,139.150000000,139.360000000,19412,4,2,2,139.130000000,139.370000000,2100,75,1,1,139.120000000,139.380000000,30,100,1,1,139.110000000,139.400000000,1,510,1,2,139.100000000,139.440000000,510,440,2,1,NVDA
2025-01-03T10:36:10.675900601Z,2025-01-03T10:36:10.675734834Z,10,2,11667,C,A,3,139.320000000,400,130,165767,5056613,139.230000000,139.270000000,200,9,2,1,139.200000000,139.290000000,97,167,1,2,139.180000000,139.300000000,100,4,1,1,139.170000000,139.320000000,400,300,1,2,139.160000000,139.340000000,2,50,1,1,139.150000000,139.360000000,19412,4,2,2,139.130000000,139.370000000,2100,75,1,1,139.120000000,139.380000000,30,100,1,1,139.110000000,139.400000000,1,510,1,2,139.100000000,139.440000000,510,440,2,1,NVDA
2025-01-03T10:36:10.686361217Z,2025-01-03T10:36:10.686195427Z,10,2,16244,C,A,1,383.640000000,19,130,165790,5056629,383.250000000,383.500000000,6,100,1,1,383.000000000,383.720000000,17,7085,3,8,382.990000000,383.740000000,30,37,1,1,382.920000000,383.800000000,200,10,1,1,382.900000000,383.880000000,50,4,1,1,382.820000000,383.960000000,1,100,1,1,382.810000000,384.000000000,10,1300,1,4,382.700000000,384.220000000,50,5,1,1,382.500000000,384.260000000,5,15,1,1,382.400000000,384.400000000,500,1000,1,2,TSLA
2025-01-03T10:36:10.731492387Z,2025-01-03T10:36:10.731325954Z,10,2,10888,A,B,3,420.540000000,200,130,166433,5056725,420.740000000,421.130000000,8,200,1,1,420.580000000,421.460000000,10,39,1,1,420.570000000,421.490000000,14,6,1,1,420.540000000,421.570000000,200,40,1,1,420.520000000,421.600000000,1,510,1,2,420.400000000,421.700000000,858,359,1,1,420.380000000,421.800000000,100,7,1,1,420.100000000,422.100000000,100,7,1,1,420.000000000,422.500000000,834,200,8,1,419.730000000,423.500000000,3,600,1,2,MSFT
2025-01-03T10:36:10.761594004Z,2025-01-03T10:36:10.761428189Z,10,2,10888,C,B,2,420.570000000,14,130,165815,5056734,420.740000000,421.130000000,8,200,1,1,420.580000000,421.460000000,10,39,1,1,420.540000000,421.490000000,200,6,1,1,420.520000000,421.570000000,1,40,1,1,420.400000000,421.600000000,858,510,1,2,420.380000000,421.700000000,100,359,1,1,420.100000000,421.800000000,100,7,1,1,420.000000000,422.100000000,834,7,8,1,419.730000000,422.500000000,3,200,1,1,419.650000000,423.500000000,39,600,1,2,MSFT
2025-01-03T10:36:10.782316433Z,2025-01-03T10:36:10.782150189Z,10,2,11667,A,A,3,139.320000000,400,130,166244,5056741,139.230000000,139.270000000,200,9,2,1,139.200000000,139.290000000,97,167,1,2,139.180000000,139.300000000,100,4,1,1,139.170000000,139.320000000,400,700,1,3,139.160000000,139.340000000,2,50,1,1,139.150000000,139.360000000,19412,4,2,2,139.130000000,139.370000000,2100,75,1,1,139.120000000,139.380000000,30,100,1,1,139.110000000,139.400000000,1,510,1,2,139.100000000,139.440000000,510,440,2,1,NVDA
2025-01-03T10:36:10.803167108Z,2025-01-03T10:36:10.803000330Z,10,2,10888,A,B,2,420.550000000,200,130,166778,5056744,420.740000000,421.130000000,8,200,1,1,420.580000000,421.460000000,10,39,1,1,420.550000000,421.490000000,200,6,1,1,420.520000000,421.570000000,1,40,1,1,420.400000000,421.600000000,858,510,1,2,420.380000000,421.700000000,100,359,1,1,420.100000000,421.800000000,100,7,1,1,420.000000000,422.100000000,834,7,8,1,419.730000000,422.500000000,3,200,1,1,419.650000000,423.500000000,39,600,1,2,MSFT
2025-01-03T10:36:10.824576052Z,2025-01-03T10:36:10.824409780Z,10,2,10888,A,A,1,421.190000000,15,130,166272,5056751,420.740000000,421.130000000,8,200,1,1,420.580000000,421.190000000,10,15,1,1,420.550000000,421.460000000,200,39,1,1,420.520000000,421.490000000,1,6,1,1,420.400000000,421.570000000,858,40,1,1,420.380000000,421.600000000,100,510,1,2,420.100000000,421.700000000,100,359,1,1,420.000000000,421.800000000,834,7,8,1,419.730000000,422.100000000,3,7,1,1,419.650000000,422.500000000,39,200,1,1,MSFT
2025-01-03T10:36:10.996605910Z,2025-01-03T10:36:10.996437706Z,10,2,11667,T,B,0,139.270000000,9,130,168204,5056905,139.230000000,139.270000000,200,9,2,1,139.200000000,139.290000000,97,167,1,2,139.180000000,139.300000000,100,4,1,1,139.170000000,139.320000000,400,700,1,3,139.160000000,139.340000000,2,50,1,1,139.150000000,139.360000000,19412,4,2,2,139.130000000,139.370000000,2100,75,1,1,139.120000000,139.380000000,30,100,1,1,139.110000000,139.400000000,1,510,1,2,139.100000000,139.440000000,510,440,2,1,NVDA
2025-01-03T10:36:10.996605910Z,2025-01-03T10:36:10.996437706Z,10,2,11667,C,A,0,139.270000000,9,130,168204,5056905,139.230000000,139.290000000,200,167,2,2,139.200000000,139.300000000,97,4,1,1,139.180000000,139.320000000,100,700,1,3,139.170000000,139.340000000,400,50,1,1,139.160000000,139.360000000,2,4,1,2,139.150000000,139.370000000,19412,75,2,1,139.130000000,139.380000000,2100,100,1,1,139.120000000,139.400000000,30,510,1,2,139.110000000,139.440000000,1,440,1,1,139.100000000,139.450000000,510,100,2,1,NVDA
2025-01-03T10:36:10.996636099Z,2025-01-03T10:36:10.996463073Z,10,2,11667,A,B,0,139.240000000,100,128,173026,5056912,139.240000000,139.290000000,100,167,1,2,139.230000000,139.300000000,200,4,2,1,139.200000000,139.320000000,97,700,1,3,139.180000000,139.340000000,100,50,1,1,139.170000000,139.360000000,400,4,1,2,139.160000000,139.370000000,2,75,1,1,139.150000000,139.380000000,19412,100,2,1,139.130000000,139.400000000,2100,510,1,2,139.120000000,139.440000000,30,440,1,1,139.110000000,139.450000000,1,100,1,1,NVDA
2025-01-03T10:36:10.996644222Z,2025-01-03T10:36:10.996477409Z,10,2,11667,C,A,2,139.320000000,400,130,166813,5056915,139.240000000,139.290000000,100,167,1,2,139.230000000,139.300000000,200,4,2,1,139.200000000,139.320000000,97,300,1,2,139.180000000,139.340000000,100,50,1,1,139.170000000,139.360000000,400,4,1,2,139.160000000,139.370000000,2,75,1,1,139.150000000,139.380000000,19412,100,2,1,139.130000000,139.400000000,2100,510,1,2,139.120000000,139.440000000,30,440,1,1,139.110000000,139.450000000,1,100,1,1,NVDA
2025-01-03T10:36:10.996673268Z,2025-01-03T10:36:10.996507321Z,10,2,11667,C,A,0,139.290000000,100,130,165947,5056917,139.240000000,139.290000000,100,67,1,1,139.230000000,139.300000000,200,4,2,1,139.200000000,139.320000000,97,300,1,2,139.180000000,139.340000000,100,50,1,1,139.170000000,139.360000000,400,4,1,2,139.160000000,139.370000000,2,75,1,1,139.150000000,139.380000000,19412,100,2,1,139.130000000,139.400000000,2100,510,1,2,139.120000000,139.440000000,30,440,1,1,139.110000000,139.450000000,1,100,1,1,NVDA
2025-01-03T10:36:10.997362136Z,2025-01-03T10:36:10.997195019Z,10,2,11667,T,B,0,139.290000000,67,130,167117,5056932,139.240000000,139.290000000,100,67,1,1,139.230000000,139.300000000,200,4,2,1,139.200000000,139.320000000,97,300,1,2,139.180000000,139.340000000,100,50,1,1,139.170000000,139.360000000,400,4,1,2,139.160000000,139.370000000,2,75,1,1,139.150000000,139.380000000,19412,100,2,1,139.130000000,139.400000000,2100,510,1,2,139.120000000,139.440000000,30,440,1,1,139.110000000,139.450000000,1,100,1,1,NVDA
2025-01-03T10:36:10.997362136Z,2025-01-03T10:36:10.997195019Z,10,2,11667,C,A,0,139.290000000,67,130,167117,5056932,139.240000000,139.300000000,100,4,1,1,139.230000000,139.320000000,200,300,2,2,139.200000000,139.340000000,97,50,1,1,139.180000000,139.360000000,100,4,1,2,139.170000000,139.370000000,400,75,1,1,139.160000000,139.380000000,2,100,1,1,139.150000000,139.400000000,19412,510,2,2,139.130000000,139.440000000,2100,440,1,1,139.120000000,139.450000000,30,100,1,1,139.110000000,139.460000000,1,1,1,1,NVDA
2025-01-03T10:36:10.997390791Z,2025-01-03T10:36:10.997221980Z,10,2,11667,A,B,0,139.260000000,100,130,168811,5056933,139.260000000,139.300000000,100,4,1,1,139.240000000,139.320000000,100,300,1,2,139.230000000,139.340000000,200,50,2,1,139.200000000,139.360000000,97,4,1,2,139.180000000,139.370000000,100,75,1,1,139.170000000,139.380000000,400,100,1,1,139.160000000,139.400000000,2,510,1,2,139.150000000,139.440000000,19412,440,2,1,139.130000000,139.450000000,2100,100,1,1,139.120000000,139.460000000,30,1,1,1,NVDA
2025-01-03T10:36:10.997401350Z,2025-01-03T10:36:10.997234314Z,10,2,11667,A,B,1,139.250000000,100,130,167036,5056935,139.260000000,139.300000000,100,4,1,1,139.250000000,139.320000000,100,300,1,2,139.240000000,139.340000000,100,50,1,1,139.230000000,139.360000000,200,4,2,2,139.200000000,139.370000000,97,75,1,1,139.180000000,139.380000000,100,100,1,1,139.170000000,139.400000000,400,510,1,2,139.160000000,139.440000000,2,440,1,1,139.150000000,139.450000000,19412,100,2,1,139.130000000,139.460000000,2100,1,1,1,NVDA
2025-01-03T10:36:10.997430372Z,2025-01-03T10:36:10.997264043Z,10,2,11667,A,B,0,139.260000000,100,130,166329,5056936,139.260000000,139.300000000,200,4,2,1,139.250000000,139.320000000,100,300,1,2,139.240000000,139.340000000,100,50,1,1,139.230000000,139.360000000,200,4,2,2,139.200000000,139.370000000,97,75,1,1,139.180000000,139.380000000,100,100,1,1,139.170000000,139.400000000,400,510,1,2,139.160000000,139.440000000,2,440,1,1,139.150000000,139.450000000,19412,100,2,1,139.130000000,139.460000000,2100,1,1,1,NVDA
2025-01-03T10:36:10.997537875Z,2025-01-03T10:36:10.997371782Z,10,2,11667,C,A,1,139.320000000,200,130,166093,5056942,139.260000000,139.300000000,200,4,2,1,139.250000000,139.320000000,100,100,1,1,139.240000000,139.340000000,100,50,1,1,139.230000000,139.360000000,200,4,2,2,139.200000000,139.370000000,97,75,1,1,139.180000000,139.380000000,100,100,1,1,139.170000000,139.400000000,400,510,1,2,139.160000000,139.440000000,2,440,1,1,139.150000000,139.450000000,19412,100,2,1,139.130000000,139.460000000,2100,1,1,1,NVDA
